id,Time,MeasName,Hour
33894,2020-09-12,站点22,H6
33895,2020-09-12,站点22,H7
33896,2020-09-12,站点22,H8
33897,2020-09-12,站点22,H9
33898,2020-09-12,站点22,H10
33899,2020-09-12,站点22,H11
33900,2020-09-12,站点22,H12
33901,2020-09-12,站点22,H13
33902,2020-09-12,站点22,H14
33903,2020-09-12,站点22,H15
33904,2020-09-12,站点22,H16
33905,2020-09-12,站点22,H17
33906,2020-09-12,站点22,H18
33907,2020-09-12,站点22,H19
33908,2020-09-12,站点22,H20
33909,2020-09-12,站点22,H21
33910,2020-09-12,站点22,H22
33911,2020-09-12,站点22,H23
33912,2020-09-12,站点21,H0
33913,2020-09-12,站点21,H1
33914,2020-09-12,站点21,H2
33915,2020-09-12,站点21,H3
33916,2020-09-12,站点21,H4
33917,2020-09-12,站点21,H5
33918,2020-09-12,站点21,H6
33919,2020-09-12,站点21,H7
33920,2020-09-12,站点21,H8
33921,2020-09-12,站点21,H9
33922,2020-09-12,站点21,H10
33923,2020-09-12,站点21,H11
33924,2020-09-12,站点21,H12
33925,2020-09-12,站点21,H13
33926,2020-09-12,站点21,H14
33927,2020-09-12,站点21,H15
33928,2020-09-12,站点21,H16
33929,2020-09-12,站点21,H17
33930,2020-09-12,站点21,H18
33931,2020-09-12,站点21,H19
33932,2020-09-12,站点21,H20
33933,2020-09-12,站点21,H21
33934,2020-09-12,站点21,H22
33935,2020-09-12,站点21,H23
33936,2020-09-12,站点20,H0
33937,2020-09-12,站点20,H1
33938,2020-09-12,站点20,H2
33939,2020-09-12,站点20,H3
33940,2020-09-12,站点20,H4
33941,2020-09-12,站点20,H5
33942,2020-09-12,站点20,H6
33943,2020-09-12,站点20,H7
33944,2020-09-12,站点20,H8
33945,2020-09-12,站点20,H9
33946,2020-09-12,站点20,H10
33947,2020-09-12,站点20,H11
33948,2020-09-12,站点20,H12
33949,2020-09-12,站点20,H13
33950,2020-09-12,站点20,H14
33951,2020-09-12,站点20,H15
33952,2020-09-12,站点20,H16
33953,2020-09-12,站点20,H17
33954,2020-09-12,站点20,H18
33955,2020-09-12,站点20,H19
33956,2020-09-12,站点20,H20
33957,2020-09-12,站点20,H21
33958,2020-09-12,站点20,H22
33959,2020-09-12,站点20,H23
33960,2020-09-12,站点24,H0
33961,2020-09-12,站点24,H1
33962,2020-09-12,站点24,H2
33963,2020-09-12,站点24,H3
33964,2020-09-12,站点24,H4
33965,2020-09-12,站点24,H5
33966,2020-09-12,站点24,H6
33967,2020-09-12,站点24,H7
33968,2020-09-12,站点24,H8
33969,2020-09-12,站点24,H9
33970,2020-09-12,站点24,H10
33971,2020-09-12,站点24,H11
33972,2020-09-12,站点24,H12
33973,2020-09-12,站点24,H13
33974,2020-09-12,站点24,H14
33975,2020-09-12,站点24,H15
33976,2020-09-12,站点24,H16
33977,2020-09-12,站点24,H17
33978,2020-09-12,站点24,H18
33979,2020-09-12,站点24,H19
33980,2020-09-12,站点24,H20
33981,2020-09-12,站点24,H21
33982,2020-09-12,站点24,H22
33983,2020-09-12,站点24,H23
33984,2020-09-12,站点27,H0
33985,2020-09-12,站点27,H1
33986,2020-09-12,站点27,H2
33987,2020-09-12,站点27,H3
33988,2020-09-12,站点27,H4
33989,2020-09-12,站点27,H5
33990,2020-09-12,站点27,H6
33991,2020-09-12,站点27,H7
33992,2020-09-12,站点27,H8
33993,2020-09-12,站点27,H9
33994,2020-09-12,站点27,H10
33995,2020-09-12,站点27,H11
33996,2020-09-12,站点27,H12
33997,2020-09-12,站点27,H13
33998,2020-09-12,站点27,H14
33999,2020-09-12,站点27,H15
34000,2020-09-12,站点27,H16
34001,2020-09-12,站点27,H17
34002,2020-09-12,站点27,H18
34003,2020-09-12,站点27,H19
34004,2020-09-12,站点27,H20
34005,2020-09-12,站点27,H21
34006,2020-09-12,站点27,H22
34007,2020-09-12,站点27,H23
34008,2020-09-12,站点5,H0
34009,2020-09-12,站点5,H1
34010,2020-09-12,站点5,H2
34011,2020-09-12,站点5,H3
34012,2020-09-12,站点5,H4
34013,2020-09-12,站点5,H5
34014,2020-09-12,站点5,H6
34015,2020-09-12,站点5,H7
34016,2020-09-12,站点5,H8
34017,2020-09-12,站点5,H9
34018,2020-09-12,站点5,H10
34019,2020-09-12,站点5,H11
34020,2020-09-12,站点5,H12
34021,2020-09-12,站点5,H13
34022,2020-09-12,站点5,H14
34023,2020-09-12,站点5,H15
34024,2020-09-12,站点5,H16
34025,2020-09-12,站点5,H17
34026,2020-09-12,站点5,H18
34027,2020-09-12,站点5,H19
34028,2020-09-12,站点5,H20
34029,2020-09-12,站点5,H21
34030,2020-09-12,站点5,H22
34031,2020-09-12,站点5,H23
34032,2020-09-12,站点26,H0
34033,2020-09-12,站点26,H1
34034,2020-09-12,站点26,H2
34035,2020-09-12,站点26,H3
34036,2020-09-12,站点26,H4
34037,2020-09-12,站点26,H5
34038,2020-09-12,站点26,H6
34039,2020-09-12,站点26,H7
34040,2020-09-12,站点26,H8
34041,2020-09-12,站点26,H9
34042,2020-09-12,站点26,H10
34043,2020-09-12,站点26,H11
34044,2020-09-12,站点26,H12
34045,2020-09-12,站点26,H13
34046,2020-09-12,站点26,H14
34047,2020-09-12,站点26,H15
34048,2020-09-12,站点26,H16
34049,2020-09-12,站点26,H17
34050,2020-09-12,站点26,H18
34051,2020-09-12,站点26,H19
34052,2020-09-12,站点26,H20
34053,2020-09-12,站点26,H21
34054,2020-09-12,站点26,H22
34055,2020-09-12,站点26,H23
34056,2020-09-12,站点1,H0
34057,2020-09-12,站点1,H1
34058,2020-09-12,站点1,H2
34059,2020-09-12,站点1,H3
34060,2020-09-12,站点1,H4
34061,2020-09-12,站点1,H5
34062,2020-09-12,站点1,H6
34063,2020-09-12,站点1,H7
34064,2020-09-12,站点1,H8
34065,2020-09-12,站点1,H9
34066,2020-09-12,站点1,H10
34067,2020-09-12,站点1,H11
34068,2020-09-12,站点1,H12
34069,2020-09-12,站点1,H13
34070,2020-09-12,站点1,H14
34071,2020-09-12,站点1,H15
34072,2020-09-12,站点1,H16
34073,2020-09-12,站点1,H17
34074,2020-09-12,站点1,H18
34075,2020-09-12,站点1,H19
34076,2020-09-12,站点1,H20
34077,2020-09-12,站点1,H21
34078,2020-09-12,站点1,H22
34079,2020-09-12,站点1,H23
34080,2020-09-12,站点3,H0
34081,2020-09-12,站点3,H1
34082,2020-09-12,站点3,H2
34083,2020-09-12,站点3,H3
34084,2020-09-12,站点3,H4
34085,2020-09-12,站点3,H5
34086,2020-09-12,站点3,H6
34087,2020-09-12,站点3,H7
34088,2020-09-12,站点3,H8
34089,2020-09-12,站点3,H9
34090,2020-09-12,站点3,H10
34091,2020-09-12,站点3,H11
34092,2020-09-12,站点3,H12
34093,2020-09-12,站点3,H13
34094,2020-09-12,站点3,H14
34095,2020-09-12,站点3,H15
34096,2020-09-12,站点3,H16
34097,2020-09-12,站点3,H17
34098,2020-09-12,站点3,H18
34099,2020-09-12,站点3,H19
34100,2020-09-12,站点3,H20
34101,2020-09-12,站点3,H21
34102,2020-09-12,站点3,H22
34103,2020-09-12,站点3,H23
34104,2020-09-12,站点29,H0
34105,2020-09-12,站点29,H1
34106,2020-09-12,站点29,H2
34107,2020-09-12,站点29,H3
34108,2020-09-12,站点29,H4
34109,2020-09-12,站点29,H5
34110,2020-09-12,站点29,H6
34111,2020-09-12,站点29,H7
34112,2020-09-12,站点29,H8
34113,2020-09-12,站点29,H9
34114,2020-09-12,站点29,H10
34115,2020-09-12,站点29,H11
34116,2020-09-12,站点29,H12
34117,2020-09-12,站点29,H13
34118,2020-09-12,站点29,H14
34119,2020-09-12,站点29,H15
34120,2020-09-12,站点29,H16
34121,2020-09-12,站点29,H17
34122,2020-09-12,站点29,H18
34123,2020-09-12,站点29,H19
34124,2020-09-12,站点29,H20
34125,2020-09-12,站点29,H21
34126,2020-09-12,站点29,H22
34127,2020-09-12,站点29,H23
34128,2020-09-12,站点11,H0
34129,2020-09-12,站点11,H1
34130,2020-09-12,站点11,H2
34131,2020-09-12,站点11,H3
34132,2020-09-12,站点11,H4
34133,2020-09-12,站点11,H5
34134,2020-09-12,站点11,H6
34135,2020-09-12,站点11,H7
34136,2020-09-12,站点11,H8
34137,2020-09-12,站点11,H9
34138,2020-09-12,站点11,H10
34139,2020-09-12,站点11,H11
34140,2020-09-12,站点11,H12
34141,2020-09-12,站点11,H13
34142,2020-09-12,站点11,H14
34143,2020-09-12,站点11,H15
34144,2020-09-12,站点11,H16
34145,2020-09-12,站点11,H17
34146,2020-09-12,站点11,H18
34147,2020-09-12,站点11,H19
34148,2020-09-12,站点11,H20
34149,2020-09-12,站点11,H21
34150,2020-09-12,站点11,H22
34151,2020-09-12,站点11,H23
34152,2020-09-12,站点30,H0
34153,2020-09-12,站点30,H1
34154,2020-09-12,站点30,H2
34155,2020-09-12,站点30,H3
34156,2020-09-12,站点30,H4
34157,2020-09-12,站点30,H5
34158,2020-09-12,站点30,H6
34159,2020-09-12,站点30,H7
34160,2020-09-12,站点30,H8
34161,2020-09-12,站点30,H9
34162,2020-09-12,站点30,H10
34163,2020-09-12,站点30,H11
34164,2020-09-12,站点30,H12
34165,2020-09-12,站点30,H13
34166,2020-09-12,站点30,H14
34167,2020-09-12,站点30,H15
34168,2020-09-12,站点30,H16
34169,2020-09-12,站点30,H17
34170,2020-09-12,站点30,H18
34171,2020-09-12,站点30,H19
34172,2020-09-12,站点30,H20
34173,2020-09-12,站点30,H21
34174,2020-09-12,站点30,H22
34175,2020-09-12,站点30,H23
34176,2020-09-12,站点28,H0
34177,2020-09-12,站点28,H1
34178,2020-09-12,站点28,H2
34179,2020-09-12,站点28,H3
34180,2020-09-12,站点28,H4
34181,2020-09-12,站点28,H5
34182,2020-09-12,站点28,H6
34183,2020-09-12,站点28,H7
34184,2020-09-12,站点28,H8
34185,2020-09-12,站点28,H9
34186,2020-09-12,站点28,H10
34187,2020-09-12,站点28,H11
34188,2020-09-12,站点28,H12
34189,2020-09-12,站点28,H13
34190,2020-09-12,站点28,H14
34191,2020-09-12,站点28,H15
34192,2020-09-12,站点28,H16
34193,2020-09-12,站点28,H17
34194,2020-09-12,站点28,H18
34195,2020-09-12,站点28,H19
34196,2020-09-12,站点28,H20
34197,2020-09-12,站点28,H21
34198,2020-09-12,站点28,H22
34199,2020-09-12,站点28,H23
34200,2020-09-12,站点10,H0
34201,2020-09-12,站点10,H1
34202,2020-09-12,站点10,H2
34203,2020-09-12,站点10,H3
34204,2020-09-12,站点10,H4
34205,2020-09-12,站点10,H5
34206,2020-09-12,站点10,H6
34207,2020-09-12,站点10,H7
34208,2020-09-12,站点10,H8
34209,2020-09-12,站点10,H9
34210,2020-09-12,站点10,H10
34211,2020-09-12,站点10,H11
34212,2020-09-12,站点10,H12
34213,2020-09-12,站点10,H13
34214,2020-09-12,站点10,H14
34215,2020-09-12,站点10,H15
34216,2020-09-12,站点10,H16
34217,2020-09-12,站点10,H17
34218,2020-09-12,站点10,H18
34219,2020-09-12,站点10,H19
34220,2020-09-12,站点10,H20
34221,2020-09-12,站点10,H21
34222,2020-09-12,站点10,H22
34223,2020-09-12,站点10,H23
34224,2020-09-12,站点25,H0
34225,2020-09-12,站点25,H1
34226,2020-09-12,站点25,H2
34227,2020-09-12,站点25,H3
34228,2020-09-12,站点25,H4
34229,2020-09-12,站点25,H5
34230,2020-09-12,站点25,H6
34231,2020-09-12,站点25,H7
34232,2020-09-12,站点25,H8
34233,2020-09-12,站点25,H9
34234,2020-09-12,站点25,H10
34235,2020-09-12,站点25,H11
34236,2020-09-12,站点25,H12
34237,2020-09-12,站点25,H13
34238,2020-09-12,站点25,H14
34239,2020-09-12,站点25,H15
34240,2020-09-12,站点25,H16
34241,2020-09-12,站点25,H17
34242,2020-09-12,站点25,H18
34243,2020-09-12,站点25,H19
34244,2020-09-12,站点25,H20
34245,2020-09-12,站点25,H21
34246,2020-09-12,站点25,H22
34247,2020-09-12,站点25,H23
34248,2020-09-12,站点8,H0
34249,2020-09-12,站点8,H1
34250,2020-09-12,站点8,H2
34251,2020-09-12,站点8,H3
34252,2020-09-12,站点8,H4
34253,2020-09-12,站点8,H5
34254,2020-09-12,站点8,H6
34255,2020-09-12,站点8,H7
34256,2020-09-12,站点8,H8
34257,2020-09-12,站点8,H9
34258,2020-09-12,站点8,H10
34259,2020-09-12,站点8,H11
34260,2020-09-12,站点8,H12
34261,2020-09-12,站点8,H13
34262,2020-09-12,站点8,H14
34263,2020-09-12,站点8,H15
34264,2020-09-12,站点8,H16
34265,2020-09-12,站点8,H17
34266,2020-09-12,站点8,H18
34267,2020-09-12,站点8,H19
34268,2020-09-12,站点8,H20
34269,2020-09-12,站点8,H21
34270,2020-09-12,站点8,H22
34271,2020-09-12,站点8,H23
34272,2020-09-12,站点18,H0
34273,2020-09-12,站点18,H1
34274,2020-09-12,站点18,H2
34275,2020-09-12,站点18,H3
34276,2020-09-12,站点18,H4
34277,2020-09-12,站点18,H5
34278,2020-09-12,站点18,H6
34279,2020-09-12,站点18,H7
34280,2020-09-12,站点18,H8
34281,2020-09-12,站点18,H9
34282,2020-09-12,站点18,H10
34283,2020-09-12,站点18,H11
34284,2020-09-12,站点18,H12
34285,2020-09-12,站点18,H13
34286,2020-09-12,站点18,H14
34287,2020-09-12,站点18,H15
34288,2020-09-12,站点18,H16
34289,2020-09-12,站点18,H17
34290,2020-09-12,站点18,H18
34291,2020-09-12,站点18,H19
34292,2020-09-12,站点18,H20
34293,2020-09-12,站点18,H21
34294,2020-09-12,站点18,H22
34295,2020-09-12,站点18,H23
34296,2020-09-12,站点13,H0
34297,2020-09-12,站点13,H1
34298,2020-09-12,站点13,H2
34299,2020-09-12,站点13,H3
34300,2020-09-12,站点13,H4
34301,2020-09-12,站点13,H5
34302,2020-09-12,站点13,H6
34303,2020-09-12,站点13,H7
34304,2020-09-12,站点13,H8
34305,2020-09-12,站点13,H9
34306,2020-09-12,站点13,H10
34307,2020-09-12,站点13,H11
34308,2020-09-12,站点13,H12
34309,2020-09-12,站点13,H13
34310,2020-09-12,站点13,H14
34311,2020-09-12,站点13,H15
34312,2020-09-12,站点13,H16
34313,2020-09-12,站点13,H17
34314,2020-09-12,站点13,H18
34315,2020-09-12,站点13,H19
34316,2020-09-12,站点13,H20
34317,2020-09-12,站点13,H21
34318,2020-09-12,站点13,H22
34319,2020-09-12,站点13,H23
34320,2020-09-12,站点16,H0
34321,2020-09-12,站点16,H1
34322,2020-09-12,站点16,H2
34323,2020-09-12,站点16,H3
34324,2020-09-12,站点16,H4
34325,2020-09-12,站点16,H5
34326,2020-09-12,站点16,H6
34327,2020-09-12,站点16,H7
34328,2020-09-12,站点16,H8
34329,2020-09-12,站点16,H9
34330,2020-09-12,站点16,H10
34331,2020-09-12,站点16,H11
34332,2020-09-12,站点16,H12
34333,2020-09-12,站点16,H13
34334,2020-09-12,站点16,H14
34335,2020-09-12,站点16,H15
34336,2020-09-12,站点16,H16
34337,2020-09-12,站点16,H17
34338,2020-09-12,站点16,H18
34339,2020-09-12,站点16,H19
34340,2020-09-12,站点16,H20
34341,2020-09-12,站点16,H21
34342,2020-09-12,站点16,H22
34343,2020-09-12,站点16,H23
34344,2020-09-12,站点23,H0
34345,2020-09-12,站点23,H1
34346,2020-09-12,站点23,H2
34347,2020-09-12,站点23,H3
34348,2020-09-12,站点23,H4
34349,2020-09-12,站点23,H5
34350,2020-09-12,站点23,H6
34351,2020-09-12,站点23,H7
34352,2020-09-12,站点23,H8
34353,2020-09-12,站点23,H9
34354,2020-09-12,站点23,H10
34355,2020-09-12,站点23,H11
34356,2020-09-12,站点23,H12
34357,2020-09-12,站点23,H13
34358,2020-09-12,站点23,H14
34359,2020-09-12,站点23,H15
34360,2020-09-12,站点23,H16
34361,2020-09-12,站点23,H17
34362,2020-09-12,站点23,H18
34363,2020-09-12,站点23,H19
34364,2020-09-12,站点23,H20
34365,2020-09-12,站点23,H21
34366,2020-09-12,站点23,H22
34367,2020-09-12,站点23,H23
34368,2020-09-12,站点14,H0
34369,2020-09-12,站点14,H1
34370,2020-09-12,站点14,H2
34371,2020-09-12,站点14,H3
34372,2020-09-12,站点14,H4
34373,2020-09-12,站点14,H5
34374,2020-09-12,站点14,H6
34375,2020-09-12,站点14,H7
34376,2020-09-12,站点14,H8
34377,2020-09-12,站点14,H9
34378,2020-09-12,站点14,H10
34379,2020-09-12,站点14,H11
34380,2020-09-12,站点14,H12
34381,2020-09-12,站点14,H13
34382,2020-09-12,站点14,H14
34383,2020-09-12,站点14,H15
34384,2020-09-12,站点14,H16
34385,2020-09-12,站点14,H17
34386,2020-09-12,站点14,H18
34387,2020-09-12,站点14,H19
34388,2020-09-12,站点14,H20
34389,2020-09-12,站点14,H21
34390,2020-09-12,站点14,H22
34391,2020-09-12,站点14,H23
34392,2020-09-12,站点15,H0
34393,2020-09-12,站点15,H1
34394,2020-09-12,站点15,H2
34395,2020-09-12,站点15,H3
34396,2020-09-12,站点15,H4
34397,2020-09-12,站点15,H5
34398,2020-09-12,站点15,H6
34399,2020-09-12,站点15,H7
34400,2020-09-12,站点15,H8
34401,2020-09-12,站点15,H9
34402,2020-09-12,站点15,H10
34403,2020-09-12,站点15,H11
34404,2020-09-12,站点15,H12
34405,2020-09-12,站点15,H13
34406,2020-09-12,站点15,H14
34407,2020-09-12,站点15,H15
34408,2020-09-12,站点15,H16
34409,2020-09-12,站点15,H17
34410,2020-09-12,站点15,H18
34411,2020-09-12,站点15,H19
34412,2020-09-12,站点15,H20
34413,2020-09-12,站点15,H21
34414,2020-09-12,站点15,H22
34415,2020-09-12,站点15,H23
34416,2020-09-12,站点19,H0
34417,2020-09-12,站点19,H1
34418,2020-09-12,站点19,H2
34419,2020-09-12,站点19,H3
34420,2020-09-12,站点19,H4
34421,2020-09-12,站点19,H5
34422,2020-09-12,站点19,H6
34423,2020-09-12,站点19,H7
34424,2020-09-12,站点19,H8
34425,2020-09-12,站点19,H9
34426,2020-09-12,站点19,H10
34427,2020-09-12,站点19,H11
34428,2020-09-12,站点19,H12
34429,2020-09-12,站点19,H13
34430,2020-09-12,站点19,H14
34431,2020-09-12,站点19,H15
34432,2020-09-12,站点19,H16
34433,2020-09-12,站点19,H17
34434,2020-09-12,站点19,H18
34435,2020-09-12,站点19,H19
34436,2020-09-12,站点19,H20
34437,2020-09-12,站点19,H21
34438,2020-09-12,站点19,H22
34439,2020-09-12,站点19,H23
34440,2020-09-12,站点12,H0
34441,2020-09-12,站点12,H1
34442,2020-09-12,站点12,H2
34443,2020-09-12,站点12,H3
34444,2020-09-12,站点12,H4
34445,2020-09-12,站点12,H5
34446,2020-09-12,站点12,H6
34447,2020-09-12,站点12,H7
34448,2020-09-12,站点12,H8
34449,2020-09-12,站点12,H9
34450,2020-09-12,站点12,H10
34451,2020-09-12,站点12,H11
34452,2020-09-12,站点12,H12
34453,2020-09-12,站点12,H13
34454,2020-09-12,站点12,H14
34455,2020-09-12,站点12,H15
34456,2020-09-12,站点12,H16
34457,2020-09-12,站点12,H17
34458,2020-09-12,站点12,H18
34459,2020-09-12,站点12,H19
34460,2020-09-12,站点12,H20
34461,2020-09-12,站点12,H21
34462,2020-09-12,站点12,H22
34463,2020-09-12,站点12,H23
34464,2020-09-12,站点17,H0
34465,2020-09-12,站点17,H1
34466,2020-09-12,站点17,H2
34467,2020-09-12,站点17,H3
34468,2020-09-12,站点17,H4
34469,2020-09-12,站点17,H5
34470,2020-09-12,站点17,H6
34471,2020-09-12,站点17,H7
34472,2020-09-12,站点17,H8
34473,2020-09-12,站点17,H9
34474,2020-09-12,站点17,H10
34475,2020-09-12,站点17,H11
34476,2020-09-12,站点17,H12
34477,2020-09-12,站点17,H13
34478,2020-09-12,站点17,H14
34479,2020-09-12,站点17,H15
34480,2020-09-12,站点17,H16
34481,2020-09-12,站点17,H17
34482,2020-09-12,站点17,H18
34483,2020-09-12,站点17,H19
34484,2020-09-12,站点17,H20
34485,2020-09-12,站点17,H21
34486,2020-09-12,站点17,H22
34487,2020-09-12,站点17,H23
34488,2020-09-12,站点2,H0
34489,2020-09-12,站点2,H1
34490,2020-09-12,站点2,H2
34491,2020-09-12,站点2,H3
34492,2020-09-12,站点2,H4
34493,2020-09-12,站点2,H5
34494,2020-09-12,站点2,H6
34495,2020-09-12,站点2,H7
34496,2020-09-12,站点2,H8
34497,2020-09-12,站点2,H9
34498,2020-09-12,站点2,H10
34499,2020-09-12,站点2,H11
34500,2020-09-12,站点2,H12
34501,2020-09-12,站点2,H13
34502,2020-09-12,站点2,H14
34503,2020-09-12,站点2,H15
34504,2020-09-12,站点2,H16
34505,2020-09-12,站点2,H17
34506,2020-09-12,站点2,H18
34507,2020-09-12,站点2,H19
34508,2020-09-12,站点2,H20
34509,2020-09-12,站点2,H21
34510,2020-09-12,站点2,H22
34511,2020-09-12,站点2,H23
34512,2020-09-12,站点9,H0
34513,2020-09-12,站点9,H1
34514,2020-09-12,站点9,H2
34515,2020-09-12,站点9,H3
34516,2020-09-12,站点9,H4
34517,2020-09-12,站点9,H5
34518,2020-09-12,站点9,H6
34519,2020-09-12,站点9,H7
34520,2020-09-12,站点9,H8
34521,2020-09-12,站点9,H9
34522,2020-09-12,站点9,H10
34523,2020-09-12,站点9,H11
34524,2020-09-12,站点9,H12
34525,2020-09-12,站点9,H13
34526,2020-09-12,站点9,H14
34527,2020-09-12,站点9,H15
34528,2020-09-12,站点9,H16
34529,2020-09-12,站点9,H17
34530,2020-09-12,站点9,H18
34531,2020-09-12,站点9,H19
34532,2020-09-12,站点9,H20
34533,2020-09-12,站点9,H21
34534,2020-09-12,站点9,H22
34535,2020-09-12,站点9,H23
34536,2020-09-12,站点6,H0
34537,2020-09-12,站点6,H1
34538,2020-09-12,站点6,H2
34539,2020-09-12,站点6,H3
34540,2020-09-12,站点6,H4
34541,2020-09-12,站点6,H5
34542,2020-09-12,站点6,H6
34543,2020-09-12,站点6,H7
34544,2020-09-12,站点6,H8
34545,2020-09-12,站点6,H9
34546,2020-09-12,站点6,H10
34547,2020-09-12,站点6,H11
34548,2020-09-12,站点6,H12
34549,2020-09-12,站点6,H13
34550,2020-09-12,站点6,H14
34551,2020-09-12,站点6,H15
34552,2020-09-12,站点6,H16
34553,2020-09-12,站点6,H17
34554,2020-09-12,站点6,H18
34555,2020-09-12,站点6,H19
34556,2020-09-12,站点6,H20
34557,2020-09-12,站点6,H21
34558,2020-09-12,站点6,H22
34559,2020-09-12,站点6,H23
34560,2020-09-13,站点4,H0
34561,2020-09-13,站点4,H1
34562,2020-09-13,站点4,H2
34563,2020-09-13,站点4,H3
34564,2020-09-13,站点4,H4
34565,2020-09-13,站点4,H5
34566,2020-09-13,站点4,H6
34567,2020-09-13,站点4,H7
34568,2020-09-13,站点4,H8
34569,2020-09-13,站点4,H9
34570,2020-09-13,站点4,H10
34571,2020-09-13,站点4,H11
34572,2020-09-13,站点4,H12
34573,2020-09-13,站点4,H13
34574,2020-09-13,站点4,H14
34575,2020-09-13,站点4,H15
34576,2020-09-13,站点4,H16
34577,2020-09-13,站点4,H17
34578,2020-09-13,站点4,H18
34579,2020-09-13,站点4,H19
34580,2020-09-13,站点4,H20
34581,2020-09-13,站点4,H21
34582,2020-09-13,站点4,H22
34583,2020-09-13,站点4,H23
34584,2020-09-13,站点7,H0
34585,2020-09-13,站点7,H1
34586,2020-09-13,站点7,H2
34587,2020-09-13,站点7,H3
34588,2020-09-13,站点7,H4
34589,2020-09-13,站点7,H5
34590,2020-09-13,站点7,H6
34591,2020-09-13,站点7,H7
34592,2020-09-13,站点7,H8
34593,2020-09-13,站点7,H9
34594,2020-09-13,站点7,H10
34595,2020-09-13,站点7,H11
34596,2020-09-13,站点7,H12
34597,2020-09-13,站点7,H13
34598,2020-09-13,站点7,H14
34599,2020-09-13,站点7,H15
34600,2020-09-13,站点7,H16
34601,2020-09-13,站点7,H17
34602,2020-09-13,站点7,H18
34603,2020-09-13,站点7,H19
34604,2020-09-13,站点7,H20
34605,2020-09-13,站点7,H21
34606,2020-09-13,站点7,H22
34607,2020-09-13,站点7,H23
34608,2020-09-13,站点22,H0
34609,2020-09-13,站点22,H1
34610,2020-09-13,站点22,H2
34611,2020-09-13,站点22,H3
34612,2020-09-13,站点22,H4
34613,2020-09-13,站点22,H5
34614,2020-09-13,站点22,H6
34615,2020-09-13,站点22,H7
34616,2020-09-13,站点22,H8
34617,2020-09-13,站点22,H9
34618,2020-09-13,站点22,H10
34619,2020-09-13,站点22,H11
34620,2020-09-13,站点22,H12
34621,2020-09-13,站点22,H13
34622,2020-09-13,站点22,H14
34623,2020-09-13,站点22,H15
34624,2020-09-13,站点22,H16
34625,2020-09-13,站点22,H17
34626,2020-09-13,站点22,H18
34627,2020-09-13,站点22,H19
34628,2020-09-13,站点22,H20
34629,2020-09-13,站点22,H21
34630,2020-09-13,站点22,H22
34631,2020-09-13,站点22,H23
34632,2020-09-13,站点21,H0
34633,2020-09-13,站点21,H1
34634,2020-09-13,站点21,H2
34635,2020-09-13,站点21,H3
34636,2020-09-13,站点21,H4
34637,2020-09-13,站点21,H5
34638,2020-09-13,站点21,H6
34639,2020-09-13,站点21,H7
34640,2020-09-13,站点21,H8
34641,2020-09-13,站点21,H9
34642,2020-09-13,站点21,H10
34643,2020-09-13,站点21,H11
34644,2020-09-13,站点21,H12
34645,2020-09-13,站点21,H13
34646,2020-09-13,站点21,H14
34647,2020-09-13,站点21,H15
34648,2020-09-13,站点21,H16
34649,2020-09-13,站点21,H17
34650,2020-09-13,站点21,H18
34651,2020-09-13,站点21,H19
34652,2020-09-13,站点21,H20
34653,2020-09-13,站点21,H21
34654,2020-09-13,站点21,H22
34655,2020-09-13,站点21,H23
34656,2020-09-13,站点20,H0
34657,2020-09-13,站点20,H1
34658,2020-09-13,站点20,H2
34659,2020-09-13,站点20,H3
34660,2020-09-13,站点20,H4
34661,2020-09-13,站点20,H5
34662,2020-09-13,站点20,H6
34663,2020-09-13,站点20,H7
34664,2020-09-13,站点20,H8
34665,2020-09-13,站点20,H9
34666,2020-09-13,站点20,H10
34667,2020-09-13,站点20,H11
34668,2020-09-13,站点20,H12
34669,2020-09-13,站点20,H13
34670,2020-09-13,站点20,H14
34671,2020-09-13,站点20,H15
34672,2020-09-13,站点20,H16
34673,2020-09-13,站点20,H17
34674,2020-09-13,站点20,H18
34675,2020-09-13,站点20,H19
34676,2020-09-13,站点20,H20
34677,2020-09-13,站点20,H21
34678,2020-09-13,站点20,H22
34679,2020-09-13,站点20,H23
34680,2020-09-13,站点24,H0
34681,2020-09-13,站点24,H1
34682,2020-09-13,站点24,H2
34683,2020-09-13,站点24,H3
34684,2020-09-13,站点24,H4
34685,2020-09-13,站点24,H5
34686,2020-09-13,站点24,H6
34687,2020-09-13,站点24,H7
34688,2020-09-13,站点24,H8
34689,2020-09-13,站点24,H9
34690,2020-09-13,站点24,H10
34691,2020-09-13,站点24,H11
34692,2020-09-13,站点24,H12
34693,2020-09-13,站点24,H13
34694,2020-09-13,站点24,H14
34695,2020-09-13,站点24,H15
34696,2020-09-13,站点24,H16
34697,2020-09-13,站点24,H17
34698,2020-09-13,站点24,H18
34699,2020-09-13,站点24,H19
34700,2020-09-13,站点24,H20
34701,2020-09-13,站点24,H21
34702,2020-09-13,站点24,H22
34703,2020-09-13,站点24,H23
34704,2020-09-13,站点27,H0
34705,2020-09-13,站点27,H1
34706,2020-09-13,站点27,H2
34707,2020-09-13,站点27,H3
34708,2020-09-13,站点27,H4
34709,2020-09-13,站点27,H5
34710,2020-09-13,站点27,H6
34711,2020-09-13,站点27,H7
34712,2020-09-13,站点27,H8
34713,2020-09-13,站点27,H9
34714,2020-09-13,站点27,H10
34715,2020-09-13,站点27,H11
